unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri
"8F1B26BD-D265-53DB-E053-6C04A8C03649","180000","2019-05-31","M19 1EL","T","N","F","","19","ST MARGARETS AVENUE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-D265-53DB-E053-6C04A8C03649/current"
"93E6821E-449A-40FD-E053-6B04A8C0C1DF","253000","2019-08-30","M19 1EN","S","N","F","","274","BURNAGE LANE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-449A-40FD-E053-6B04A8C0C1DF/current"
"87E1551E-25DD-6405-E053-6C04A8C0B2EE","218000","2019-03-29","M19 1EU","S","N","L","","11","WHITETHORN AVENUE","BURNAGE","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-25DD-6405-E053-6C04A8C0B2EE/current"
"93E6821E-48E3-40FD-E053-6B04A8C0C1DF","251000","2019-08-23","M19 1EU","S","N","L","","17","WHITETHORN AVENUE","BURNAGE","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-48E3-40FD-E053-6B04A8C0C1DF/current"
"8CAC1318-3A48-0253-E053-6B04A8C08E51","190000","2019-05-28","M19 1EZ","S","N","F","","56","ARBOR AVENUE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-3A48-0253-E053-6B04A8C08E51/current"
"965B6D91-5A95-95E4-E053-6C04A8C07729","182500","2019-08-30","M19 1FA","S","N","F","","21","BROADLEA ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","B","http://landregistry.data.gov.uk/data/ppi/transaction/965B6D91-5A95-95E4-E053-6C04A8C07729/current"
"93E6821E-4925-40FD-E053-6B04A8C0C1DF","175000","2019-08-27","M19 1FX","T","N","F","","14","ARBOR DRIVE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-4925-40FD-E053-6B04A8C0C1DF/current"
"919FEC05-3271-9A90-E053-6C04A8C0A300","180000","2019-07-09","M19 1FY","S","N","F","","10","MAY DRIVE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/919FEC05-3271-9A90-E053-6C04A8C0A300/current"
"80E1AA98-52D0-7BF8-E053-6C04A8C00BF2","165000","2019-01-11","M19 1FZ","T","N","F","","13","AVON GARDENS","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/80E1AA98-52D0-7BF8-E053-6C04A8C00BF2/current"
"98C75471-F4E4-72E9-E053-6B04A8C042F0","205000","2019-11-01","M19 1GB","S","N","L","","25","WESTDEAN CRESCENT","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/98C75471-F4E4-72E9-E053-6B04A8C042F0/current"
"85866A64-B55C-143F-E053-6B04A8C06A15","185000","2019-02-05","M19 1GD","S","N","F","","1","ELMHURST DRIVE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/85866A64-B55C-143F-E053-6B04A8C06A15/current"
"98C75471-CC93-72E9-E053-6B04A8C042F0","265000","2019-11-04","M19 1GD","S","N","F","","2","ELMHURST DRIVE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/98C75471-CC93-72E9-E053-6B04A8C042F0/current"
"87E1551E-597F-6405-E053-6C04A8C0B2EE","253000","2019-03-25","M19 1GG","T","N","F","","1","CHURCH LANE","BURNAGE","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-597F-6405-E053-6C04A8C0B2EE/current"
"85866A64-DEE3-143F-E053-6B04A8C06A15","215000","2019-02-15","M19 1GH","S","N","F","","19","WITHNELL ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/85866A64-DEE3-143F-E053-6B04A8C06A15/current"
"9B361206-3980-1904-E053-6B04A8C0EEB5","320000","2019-11-15","M19 1GJ","S","N","F","","11","HOMESTEAD CRESCENT","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/9B361206-3980-1904-E053-6B04A8C0EEB5/current"
"8355F008-F58E-55C5-E053-6B04A8C0D090","299500","2019-01-21","M19 1GJ","S","N","F","","13","HOMESTEAD CRESCENT","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8355F008-F58E-55C5-E053-6B04A8C0D090/current"
"965B6D91-540C-95E4-E053-6C04A8C07729","290000","2019-09-12","M19 1GJ","S","N","F","","23","HOMESTEAD CRESCENT","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/965B6D91-540C-95E4-E053-6C04A8C07729/current"
"8F1B26BD-CF27-53DB-E053-6C04A8C03649","275000","2019-06-07","M19 1GJ","S","N","F","","55","HOMESTEAD CRESCENT","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-CF27-53DB-E053-6C04A8C03649/current"
"9B361207-0E4C-1904-E053-6B04A8C0EEB5","195000","2019-11-14","M19 1GS","S","N","F","","13","AVON ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","B","http://landregistry.data.gov.uk/data/ppi/transaction/9B361207-0E4C-1904-E053-6B04A8C0EEB5/current"
"8F1B26BD-A513-53DB-E053-6C04A8C03649","275000","2019-07-04","M19 1GX","S","N","L","","4","HAWTHORN DRIVE","BURNAGE","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-A513-53DB-E053-6C04A8C03649/current"
"87E1551E-5A57-6405-E053-6C04A8C0B2EE","198000","2019-03-08","M19 1HD","S","N","F","","12","WINSLOW PLACE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-5A57-6405-E053-6C04A8C0B2EE/current"
"87E1551E-2785-6405-E053-6C04A8C0B2EE","162000","2019-03-29","M19 1HF","S","N","F","","7","ASCOT PARADE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-2785-6405-E053-6C04A8C0B2EE/current"
"8A78B2AF-8C83-5CB0-E053-6B04A8C0F504","180000","2019-05-08","M19 1HH","T","N","F","","32","WESTERN CIRCLE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-8C83-5CB0-E053-6B04A8C0F504/current"
"93E6821E-6FCB-40FD-E053-6B04A8C0C1DF","223000","2019-09-16","M19 1HQ","S","N","L","","5","HAWTHORN DRIVE","BURNAGE","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-6FCB-40FD-E053-6B04A8C0C1DF/current"
"80E1AA98-0B3E-7BF8-E053-6C04A8C00BF2","200000","2019-01-21","M19 1HS","S","N","F","","106","ERRWOOD ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/80E1AA98-0B3E-7BF8-E053-6C04A8C00BF2/current"
"8355F009-18C4-55C5-E053-6B04A8C0D090","175000","2019-01-25","M19 1HW","T","N","F","","39","AVON ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8355F009-18C4-55C5-E053-6B04A8C0D090/current"
"9B361206-6091-1904-E053-6B04A8C0EEB5","220000","2019-11-29","M19 1JA","S","N","L","","5","WESTDALE GARDENS","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/9B361206-6091-1904-E053-6B04A8C0EEB5/current"
"919FEC05-2F61-9A90-E053-6C04A8C0A300","190000","2019-07-31","M19 1JD","S","N","L","","10","WESTDALE GARDENS","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/919FEC05-2F61-9A90-E053-6C04A8C0A300/current"
"98C75471-F5CB-72E9-E053-6B04A8C042F0","190000","2019-11-04","M19 1JE","S","N","L","","68","SHAWBROOK ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/98C75471-F5CB-72E9-E053-6B04A8C042F0/current"
"87E1551E-5A1C-6405-E053-6C04A8C0B2EE","200000","2019-04-05","M19 1JP","S","N","F","","2","EASTERN CIRCLE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-5A1C-6405-E053-6C04A8C0B2EE/current"
"965B6D91-59AC-95E4-E053-6C04A8C07729","165000","2019-09-19","M19 1LG","S","N","F","","4","OVERLEA DRIVE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/965B6D91-59AC-95E4-E053-6C04A8C07729/current"
"93E6821E-45A0-40FD-E053-6B04A8C0C1DF","217500","2019-08-23","M19 1LW","S","N","F","","4","HOLMDALE AVENUE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-45A0-40FD-E053-6B04A8C0C1DF/current"
"9B361206-725E-1904-E053-6B04A8C0EEB5","182500","2019-04-25","M19 1LW","T","N","F","","11","HOLMDALE AVENUE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/9B361206-725E-1904-E053-6B04A8C0EEB5/current"
"8F1B26BD-A88A-53DB-E053-6C04A8C03649","190000","2019-06-27","M19 1LY","T","N","F","","8","BALDWIN ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-A88A-53DB-E053-6C04A8C03649/current"
"87E1551E-289C-6405-E053-6C04A8C0B2EE","228000","2019-04-08","M19 1NB","S","N","F","","33","LANE END ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/87E1551E-289C-6405-E053-6C04A8C0B2EE/current"
"93E6821F-29D6-40FD-E053-6B04A8C0C1DF","200000","2019-08-19","M19 1NB","S","N","F","","43","LANE END ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","B","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821F-29D6-40FD-E053-6B04A8C0C1DF/current"
"919FEC05-3607-9A90-E053-6C04A8C0A300","205000","2019-07-19","M19 1ND","S","N","F","","24","MOORBY AVENUE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/919FEC05-3607-9A90-E053-6C04A8C0A300/current"
"8F1B26BD-A808-53DB-E053-6C04A8C03649","185000","2019-07-19","M19 1NG","S","N","F","","371","KINGSWAY","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-A808-53DB-E053-6C04A8C03649/current"
"8CAC1318-6E45-0253-E053-6B04A8C08E51","165000","2019-06-10","M19 1NG","S","N","F","","381","KINGSWAY","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-6E45-0253-E053-6B04A8C08E51/current"
"8CAC1318-3A17-0253-E053-6B04A8C08E51","169000","2019-06-07","M19 1NL","S","N","F","","55","MOORCROFT DRIVE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-3A17-0253-E053-6B04A8C08E51/current"
"965B6D91-8164-95E4-E053-6C04A8C07729","192500","2019-09-27","M19 1NP","T","N","F","","26","ERICA DRIVE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/965B6D91-8164-95E4-E053-6C04A8C07729/current"
"85866A64-B617-143F-E053-6B04A8C06A15","217050","2019-02-28","M19 1NS","S","N","F","","4","BARCICROFT ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/85866A64-B617-143F-E053-6B04A8C06A15/current"
"8CAC1318-34F5-0253-E053-6B04A8C08E51","192000","2019-06-11","M19 1NZ","T","N","F","","27","DANEHOLME ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-34F5-0253-E053-6B04A8C08E51/current"
"8A78B2AF-8C00-5CB0-E053-6B04A8C0F504","228000","2019-04-18","M19 1PL","S","N","F","","382","KINGSWAY","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-8C00-5CB0-E053-6B04A8C0F504/current"
"93E6821E-4707-40FD-E053-6B04A8C0C1DF","259000","2019-09-20","M19 1PT","S","N","F","","2","MOSSBRAY AVENUE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-4707-40FD-E053-6B04A8C0C1DF/current"
"8A78B2AF-8BCE-5CB0-E053-6B04A8C0F504","207000","2019-04-12","M19 1PW","S","N","F","","360","KINGSWAY","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-8BCE-5CB0-E053-6B04A8C0F504/current"
"93E6821E-4659-40FD-E053-6B04A8C0C1DF","189000","2019-08-28","M19 1PZ","S","N","F","","37","SOUTHBANK ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-4659-40FD-E053-6B04A8C0C1DF/current"
"85866A64-B9E8-143F-E053-6B04A8C06A15","198500","2019-02-25","M19 1QG","S","N","F","","5","BARNFIELD ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/85866A64-B9E8-143F-E053-6B04A8C06A15/current"
"93E6821E-451E-40FD-E053-6B04A8C0C1DF","197000","2019-08-23","M19 1QG","S","N","F","","19","BARNFIELD ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-451E-40FD-E053-6B04A8C0C1DF/current"
"919FEC05-34AC-9A90-E053-6C04A8C0A300","264000","2019-07-26","M19 1QH","S","N","F","","9","POPLAR ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/919FEC05-34AC-9A90-E053-6C04A8C0A300/current"
"98C75471-CA3C-72E9-E053-6B04A8C042F0","285000","2019-10-22","M19 1QJ","T","N","F","","440","KINGSWAY","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/98C75471-CA3C-72E9-E053-6B04A8C042F0/current"
"8A78B2AF-AC81-5CB0-E053-6B04A8C0F504","245000","2019-04-30","M19 1QJ","T","N","F","","476","KINGSWAY","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-AC81-5CB0-E053-6B04A8C0F504/current"
"8F1B26BD-A1F5-53DB-E053-6C04A8C03649","295000","2019-07-01","M19 1QP","S","N","F","","26","QUEENSWAY","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-A1F5-53DB-E053-6C04A8C03649/current"
"8F1B26BD-A892-53DB-E053-6C04A8C03649","203000","2019-07-12","M19 1QT","T","N","F","","8","WESTVILLE GARDENS","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-A892-53DB-E053-6C04A8C03649/current"
"965B6D91-80B0-95E4-E053-6C04A8C07729","319000","2019-10-14","M19 1QW","S","N","F","","5","SADDLEWOOD AVENUE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/965B6D91-80B0-95E4-E053-6C04A8C07729/current"
"93E6821E-49E2-40FD-E053-6B04A8C0C1DF","187500","2019-08-23","M19 1QX","S","N","F","","1","LANSDALE GARDENS","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-49E2-40FD-E053-6B04A8C0C1DF/current"
"919FEC05-325B-9A90-E053-6C04A8C0A300","190000","2019-07-24","M19 1QX","S","N","F","","5","LANSDALE GARDENS","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/919FEC05-325B-9A90-E053-6C04A8C0A300/current"
"9B361206-39A4-1904-E053-6B04A8C0EEB5","205000","2019-09-25","M19 1QY","S","N","F","","35","OVERLEA DRIVE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/9B361206-39A4-1904-E053-6B04A8C0EEB5/current"
"8CAC1318-7160-0253-E053-6B04A8C08E51","208000","2019-05-14","M19 1QY","S","N","F","","55","OVERLEA DRIVE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-7160-0253-E053-6B04A8C08E51/current"
"965B6D91-819B-95E4-E053-6C04A8C07729","265500","2019-09-27","M19 1RA","S","N","F","","587","KINGSWAY","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/965B6D91-819B-95E4-E053-6C04A8C07729/current"
"8355F009-1D21-55C5-E053-6B04A8C0D090","261000","2019-02-15","M19 1RE","S","N","F","","3","HURSTFOLD AVENUE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","B","http://landregistry.data.gov.uk/data/ppi/transaction/8355F009-1D21-55C5-E053-6B04A8C0D090/current"
"98C75471-F537-72E9-E053-6B04A8C042F0","317500","2019-10-21","M19 1RE","S","N","F","","9","HURSTFOLD AVENUE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/98C75471-F537-72E9-E053-6B04A8C042F0/current"
"8355F009-1D05-55C5-E053-6B04A8C0D090","285000","2019-01-25","M19 1RF","S","N","F","","681","KINGSWAY","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8355F009-1D05-55C5-E053-6B04A8C0D090/current"
"8355F009-1803-55C5-E053-6B04A8C0D090","285000","2019-02-11","M19 1RH","S","N","F","","5","KINBURN ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8355F009-1803-55C5-E053-6B04A8C0D090/current"
"93E6821E-75F0-40FD-E053-6B04A8C0C1DF","285000","2019-09-03","M19 1RH","S","N","F","","6","KINBURN ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/93E6821E-75F0-40FD-E053-6B04A8C0C1DF/current"
"98C75471-F5A7-72E9-E053-6B04A8C042F0","280000","2019-11-08","M19 1RH","S","N","F","","17","KINBURN ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/98C75471-F5A7-72E9-E053-6B04A8C042F0/current"
"8CAC1318-366D-0253-E053-6B04A8C08E51","245000","2019-05-24","M19 1RJ","S","N","F","","14","LYNNWOOD ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-366D-0253-E053-6B04A8C08E51/current"
"8CAC1318-360A-0253-E053-6B04A8C08E51","234000","2019-06-07","M19 1RJ","S","N","F","","28","LYNNWOOD ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-360A-0253-E053-6B04A8C08E51/current"
"8A78B2AF-AC74-5CB0-E053-6B04A8C0F504","275000","2019-04-04","M19 1RJ","S","N","F","","44","LYNNWOOD ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-AC74-5CB0-E053-6B04A8C0F504/current"
"919FEC05-74A6-9A90-E053-6C04A8C0A300","305000","2019-08-16","M19 1RL","S","N","F","","15","LYNNWOOD ROAD","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/919FEC05-74A6-9A90-E053-6C04A8C0A300/current"
"85866A64-BAB8-143F-E053-6B04A8C06A15","268000","2019-02-22","M19 1RR","S","N","F","","711","BURNAGE LANE","","MANCHESTER","STOCKPORT","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/85866A64-BAB8-143F-E053-6B04A8C06A15/current"
"8A78B2AF-AC98-5CB0-E053-6B04A8C0F504","197300","2019-03-29","M19 1RS","T","N","F","","820","BURNAGE LANE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8A78B2AF-AC98-5CB0-E053-6B04A8C0F504/current"
"85866A64-E219-143F-E053-6B04A8C06A15","295000","2019-03-08","M19 1RS","S","N","F","","878","BURNAGE LANE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/85866A64-E219-143F-E053-6B04A8C06A15/current"
"919FEC05-3143-9A90-E053-6C04A8C0A300","268000","2019-07-26","M19 1RT","S","N","L","","39","LAVISTER AVENUE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/919FEC05-3143-9A90-E053-6C04A8C0A300/current"
"98C75471-CB98-72E9-E053-6B04A8C042F0","220000","2019-10-18","M19 1RU","S","N","F","","58","UPPERMILL DRIVE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/98C75471-CB98-72E9-E053-6B04A8C042F0/current"
"80E1AA98-0CE6-7BF8-E053-6C04A8C00BF2","220000","2019-01-04","M19 1RU","S","N","F","","68","UPPERMILL DRIVE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/80E1AA98-0CE6-7BF8-E053-6C04A8C00BF2/current"
"85866A64-7CB0-143F-E053-6B04A8C06A15","322500","2019-03-08","M19 1RW","S","N","F","","731","BURNAGE LANE","","MANCHESTER","STOCKPORT","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/85866A64-7CB0-143F-E053-6B04A8C06A15/current"
"98C75471-C989-72E9-E053-6B04A8C042F0","325000","2019-09-27","M19 1RW","S","N","F","","743","BURNAGE LANE","","MANCHESTER","STOCKPORT","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/98C75471-C989-72E9-E053-6B04A8C042F0/current"
"8CAC1318-3724-0253-E053-6B04A8C08E51","207500","2019-05-24","M19 1RZ","S","N","F","","8","CRANWELL DRIVE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-3724-0253-E053-6B04A8C08E51/current"
"8F1B26BD-CE86-53DB-E053-6C04A8C03649","178000","2019-05-22","M19 1SB","S","N","F","","3","GREENACRES DRIVE","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8F1B26BD-CE86-53DB-E053-6C04A8C03649/current"
"8CAC1318-6F03-0253-E053-6B04A8C08E51","187500","2019-05-28","M19 1SN","S","N","F","","13","FOXWOOD GARDENS","","MANCHESTER","MANCHESTER","GREATER MANCHESTER","A","http://landregistry.data.gov.uk/data/ppi/transaction/8CAC1318-6F03-0253-E053-6B04A8C08E51/current"
